ENSG	ENTREZID	GENETYPE	SYMBOL	GENENAME	log2FoldChange	V	classification	specific.factor
3263	ENSG00000117308	2582	protein-coding	GALE	UDP-galactose-4-epimerase	0.0244410785343423	0.00400476909795897	basal	NA
3264	ENSG00000117318	3399	protein-coding	ID3	inhibitor of DNA binding 3	-0.336286151163427	0.438409993311251	basal	NA
3265	ENSG00000117335	4179	protein-coding	CD46	CD46 molecule	-0.104427651390179	0.0365090187371696	basal	NA
3266	ENSG00000117362	51107	protein-coding	APH1A	aph-1 homolog A, gamma-secretase subunit	0.0023775594008688	0.0125881959110906	basal	NA
3267	ENSG00000117385	64175	protein-coding	P3H1	prolyl 3-hydroxylase 1	-0.0278872186253257	0.0244604194798567	basal	NA
3268	ENSG00000117394	6513	protein-coding	SLC2A1	solute carrier family 2 member 1	-0.0621443185397412	0.0735125035574447	basal	NA
3269	ENSG00000117395	10969	protein-coding	EBNA1BP2	EBNA1 binding protein 2	0.0509910342787383	0.0130575059568553	basal	NA
3270	ENSG00000117399	991	protein-coding	CDC20	cell division cycle 20	0.130926773131631	0.0492810278789519	basal	NA
3271	ENSG00000117400	4352	protein-coding	MPL	MPL proto-oncogene, thrombopoietin receptor	-0.00130116333693945	0.0206820289752955	basal	NA
3272	ENSG00000117408	9670	protein-coding	IPO13	importin 13	0.404253609324477	0.306664876910739	basal	NA
3273	ENSG00000117410	533	protein-coding	ATP6V0B	ATPase H+ transporting V0 subunit b	0.0449255388740998	0.00477247346119428	basal	NA
3274	ENSG00000117411	8704	protein-coding	B4GALT2	beta-1,4-galactosyltransferase 2	-0.000626266785729938	0.0158833141063756	basal	NA
3275	ENSG00000117419	79033	protein-coding	ERI3	ERI1 exoribonuclease family member 3	-0.131908761322084	0.048131630682692	basal	NA
3276	ENSG00000117448	10327	protein-coding	AKR1A1	aldo-keto reductase family 1 member A1	-0.0204812819761939	0.00167667242533792	basal	NA
3277	ENSG00000117450	5052	protein-coding	PRDX1	peroxiredoxin 1	-0.423352564796391	0.0887475543877395	basal	NA
3278	ENSG00000117461	8503	protein-coding	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3	0.00786997518859288	0.00283183235139987	basal	NA
3279	ENSG00000117475	8548	protein-coding	BLZF1	basic leucine zipper nuclear factor 1	0.0231624027648191	0.0106467442436378	basal	NA
3280	ENSG00000117479	10560	protein-coding	SLC19A2	solute carrier family 19 member 2	-0.395510081700098	0.538551485143938	basal	NA
3281	ENSG00000117481	387338	protein-coding	NSUN4	NOP2/Sun RNA methyltransferase 4	0.00204171230540055	0.0355710952926034	basal	NA
3282	ENSG00000117500	50999	protein-coding	TMED5	transmembrane p24 trafficking protein 5	-0.0431611926223062	0.0088894130455007	basal	NA
3283	ENSG00000117505	1810	protein-coding	DR1	down-regulator of transcription 1	-0.034578360708724	0.0151476368817088	basal	NA
3284	ENSG00000117519	1266	protein-coding	CNN3	calponin 3	0.0300162873501371	0.0324783562485899	basal	NA
3285	ENSG00000117523	23215	protein-coding	PRRC2C	proline rich coiled-coil 2C	-0.0481539925624131	0.0100375555066105	basal	NA
3286	ENSG00000117528	5825	protein-coding	ABCD3	ATP binding cassette subfamily D member 3	-0.00866267294202337	0.0179700370710659	basal	NA
3287	ENSG00000117533	8674	protein-coding	VAMP4	vesicle associated membrane protein 4	-0.0519662755778788	0.0166873901736157	basal	NA
3288	ENSG00000117543	51611	protein-coding	DPH5	diphthamide biosynthesis 5	-0.139680325501808	0.0233108454289954	basal	NA
3289	ENSG00000117569	58155	protein-coding	PTBP2	polypyrimidine tract binding protein 2	0.0989095825252133	0.0196184906637297	basal	NA
3290	ENSG00000117592	9588	protein-coding	PRDX6	peroxiredoxin 6	-0.119444462990858	0.0153611117526362	basal	NA
3291	ENSG00000117593	55157	protein-coding	DARS2	aspartyl-tRNA synthetase 2, mitochondrial	0.0267377959294775	0.00191978721017812	basal	NA
3292	ENSG00000117594	3290	protein-coding	HSD11B1	hydroxysteroid 11-beta dehydrogenase 1	-0.893282297193732	0.408424026474345	similar	NA
3293	ENSG00000117597	27042	protein-coding	UTP25	UTP25 small subunit processome component	0.0216490671121814	0.00296716451220759	basal	NA
3294	ENSG00000117602	11123	protein-coding	RCAN3	RCAN family member 3	-0.0452621091556063	0.0109812971415316	basal	NA
3295	ENSG00000117614	25949	protein-coding	SYF2	SYF2 pre-mRNA splicing factor	0.0370930754337506	0.0122818760895117	basal	NA
3296	ENSG00000117616	57035	protein-coding	RSRP1	arginine and serine rich protein 1	-0.0276655889864354	0.00681761684642675	basal	NA
3297	ENSG00000117620	23443	protein-coding	SLC35A3	solute carrier family 35 member A3	-0.05824846773866	0.00820289186478897	basal	NA
3298	ENSG00000117625	55758	protein-coding	RCOR3	REST corepressor 3	0.0287732892566743	0.0257223597446192	basal	NA
3299	ENSG00000117632	3925	protein-coding	STMN1	stathmin 1	0.247457552210914	0.0886257223385048	basal	NA
3300	ENSG00000117640	56181	protein-coding	MTFR1L	mitochondrial fission regulator 1 like	0.0432962337684518	0.0123105957716337	basal	NA
3301	ENSG00000117650	4751	protein-coding	NEK2	NIMA related kinase 2	0.0576678574473945	0.0172502091343381	basal	NA
3302	ENSG00000117682	79947	protein-coding	DHDDS	dehydrodolichyl diphosphate synthase subunit	0.0245131956359183	0.0061914006089335	basal	NA
3303	ENSG00000117691	29937	protein-coding	NENF	neudesin neurotrophic factor	-0.0474487919675209	0.0580623721186298	basal	NA
3304	ENSG00000117697	25936	protein-coding	NSL1	NSL1 component of MIS12 kinetochore complex	-0.426679529004982	0.0830400214346956	basal	NA
3305	ENSG00000117713	8289	protein-coding	ARID1A	AT-rich interaction domain 1A	0.0177996235849543	0.036756184659416	basal	NA
3306	ENSG00000117724	1063	protein-coding	CENPF	centromere protein F	0.145666527647527	0.0641058246458343	basal	NA
3307	ENSG00000117748	6118	protein-coding	RPA2	replication protein A2	0.0329131949782731	0.00699578444603953	basal	NA
3308	ENSG00000117751	5511	protein-coding	PPP1R8	protein phosphatase 1 regulatory subunit 8	-0.00750157177610313	0.000830049537045208	basal	NA
3309	ENSG00000117758	23673	protein-coding	STX12	syntaxin 12	0.00609825069297637	0.00298210394454015	basal	NA
3310	ENSG00000117859	114883	protein-coding	OSBPL9	oxysterol binding protein like 9	-0.031065003978234	0.0129279202597706	basal	NA
3311	ENSG00000117862	51060	protein-coding	TXNDC12	thioredoxin domain containing 12	0.0352459778745435	0.00728277273447796	basal	NA
3312	ENSG00000117868	57488	protein-coding	ESYT2	extended synaptotagmin 2	-0.143603598802115	0.0520098677085556	basal	NA
3313	ENSG00000117877	10849	protein-coding	POLR1G	RNA polymerase I subunit G	0.538578696918727	0.424361452439501	basal	NA
3314	ENSG00000117899	23184	protein-coding	MESD	mesoderm development LRP chaperone	0.0338812479313053	0.00444003213645229	basal	NA
3315	ENSG00000117906	5955	protein-coding	RCN2	reticulocalbin 2	-0.0990912221841022	0.0268665907330877	basal	NA
3316	ENSG00000117984	1509	protein-coding	CTSD	cathepsin D	-0.0344903167037843	0.0475413909910222	basal	NA
3317	ENSG00000118007	10274	protein-coding	STAG1	stromal antigen 1	0.0470302372815153	0.0144813855353641	basal	NA
3318	ENSG00000118046	6794	protein-coding	STK11	serine/threonine kinase 11	0.0630596684350355	0.0518373108033916	basal	NA
3319	ENSG00000118058	4297	protein-coding	KMT2A	lysine methyltransferase 2A	0.0862414479063746	0.013357584860686	basal	NA
3320	ENSG00000118096	56912	protein-coding	IFT46	intraflagellar transport 46	-0.062808225111622	0.0235632521526823	basal	NA
3321	ENSG00000118162	11133	protein-coding	KPTN	kaptin, actin binding protein	0.154489628521229	0.0075151371559103	basal	NA
3322	ENSG00000118181	6230	protein-coding	RPS25	ribosomal protein S25	-0.117555140560771	0.0262318783771161	basal	NA
3323	ENSG00000118193	9928	protein-coding	KIF14	kinesin family member 14	0.0225876006812646	0.00540911411201136	basal	NA
3324	ENSG00000118197	83479	protein-coding	DDX59	DEAD-box helicase 59	0.0296108178985304	0.00848741238190471	basal	NA
3325	ENSG00000118200	23271	protein-coding	CAMSAP2	calmodulin regulated spectrin associated protein family member 2	0.00761826587010911	0.00127221355277764	basal	NA
3326	ENSG00000118217	22926	protein-coding	ATF6	activating transcription factor 6	-0.0853202366232953	0.026607805476485	basal	NA
3327	ENSG00000118246	22868	protein-coding	FASTKD2	FAST kinase domains 2	0.0592463153415722	0.0133143720147223	basal	NA
3328	ENSG00000118257	8828	protein-coding	NRP2	neuropilin 2	0.0552416191281185	0.04696726744454	basal	NA
3329	ENSG00000118260	1385	protein-coding	CREB1	cAMP responsive element binding protein 1	0.0572013780711051	0.0170640932691143	basal	NA
3330	ENSG00000118263	8609	protein-coding	KLF7	KLF transcription factor 7	0.0523386239710391	0.0185463180091594	basal	NA
3331	ENSG00000118276	9331	protein-coding	B4GALT6	beta-1,4-galactosyltransferase 6	-0.115524739958582	0.0282543243043116	basal	NA
3332	ENSG00000118292	79630	protein-coding	C1orf54	chromosome 1 open reading frame 54	-0.553550527897945	0.342288299352406	basal	NA
3333	ENSG00000118363	9789	protein-coding	SPCS2	signal peptidase complex subunit 2	0.0400370417781252	0.00771203336265483	basal	NA
3334	ENSG00000118369	57558	protein-coding	USP35	ubiquitin specific peptidase 35	-0.0163287692001669	0.00302884205740633	basal	NA
3335	ENSG00000118402	6785	protein-coding	ELOVL4	ELOVL fatty acid elongase 4	-0.200018093882888	0.0514727239515001	basal	NA
3336	ENSG00000118412	9994	protein-coding	CASP8AP2	caspase 8 associated protein 2	-0.0305507521749263	0.0048802857084674	basal	NA
3337	ENSG00000118418	9324	protein-coding	HMGN3	high mobility group nucleosomal binding domain 3	-0.0421069168000838	0.0159469662170341	basal	NA
3338	ENSG00000118420	90025	protein-coding	UBE3D	ubiquitin protein ligase E3D	-0.0191658123302539	0.0110705724036328	basal	NA
3339	ENSG00000118454	81573	protein-coding	ANKRD13C	ankyrin repeat domain 13C	0.0499012362684476	0.0337496175758281	basal	NA
3340	ENSG00000118473	84251	protein-coding	SGIP1	SH3GL interacting endocytic adaptor 1	0.0493940201912577	0.00985977345452083	basal	NA
3341	ENSG00000118482	23469	protein-coding	PHF3	PHD finger protein 3	-0.0159611771071974	0.00349777913133022	basal	NA
3342	ENSG00000118495	5325	protein-coding	PLAGL1	PLAG1 like zinc finger 1	0.186134349175677	0.0799791319236604	basal	NA
3343	ENSG00000118496	84085	protein-coding	FBXO30	F-box protein 30	0.0632061086120278	0.0213823777232277	basal	NA
3344	ENSG00000118503	7128	protein-coding	TNFAIP3	TNF alpha induced protein 3	-0.163027593664226	0.0835404507061454	basal	NA
3345	ENSG00000118507	9465	protein-coding	AKAP7	A-kinase anchoring protein 7	-0.0633165985350223	0.0274177877287215	basal	NA
3346	ENSG00000118508	10981	protein-coding	RAB32	RAB32, member RAS oncogene family	0.0737993159329388	0.208093170950356	basal	NA
3347	ENSG00000118515	6446	protein-coding	SGK1	serum/glucocorticoid regulated kinase 1	0.114325605320152	0.0360517885715791	basal	NA
3348	ENSG00000118518	81847	protein-coding	RNF146	ring finger protein 146	0.0214280939500547	0.0106747965364892	basal	NA
3349	ENSG00000118523	1490	protein-coding	CCN2	cellular communication network factor 2	0.189943298693041	0.584417984233783	basal	NA
3350	ENSG00000118564	26234	protein-coding	FBXL5	F-box and leucine rich repeat protein 5	0.0519048915672248	0.0119588484845655	basal	NA
3351	ENSG00000118579	80306	protein-coding	MED28	mediator complex subunit 28	0.0209255780506065	0.0241978512382531	basal	NA
3352	ENSG00000118596	9194	protein-coding	SLC16A7	solute carrier family 16 member 7	-0.11960510724655	0.0417705567277263	basal	NA
3353	ENSG00000118600	10329	protein-coding	RXYLT1	ribitol xylosyltransferase 1	0.150755404279948	0.0420975405058328	basal	NA
3354	ENSG00000118620	80264	protein-coding	ZNF430	zinc finger protein 430	-0.0154531791574928	0.00267317376843078	basal	NA
3355	ENSG00000118640	8673	protein-coding	VAMP8	vesicle associated membrane protein 8	-0.0666527172432756	0.0202233926936529	basal	NA
3356	ENSG00000118655	64858	protein-coding	DCLRE1B	DNA cross-link repair 1B	0.0320532179949647	0.00459853879031844	basal	NA
3357	ENSG00000118680	103910	protein-coding	MYL12B	myosin light chain 12B	-0.0412765683006048	0.06206279616373	basal	NA
3358	ENSG00000118689	2309	protein-coding	FOXO3	forkhead box O3	0.136570172627154	0.0166092331816073	basal	NA
3359	ENSG00000118690	84071	protein-coding	ARMC2	armadillo repeat containing 2	-0.00557723330285554	0.00942904421478377	basal	NA
3360	ENSG00000118705	6185	protein-coding	RPN2	ribophorin II	0.0985253753012136	0.014780347419798	basal	NA
3361	ENSG00000118707	60436	protein-coding	TGIF2	TGFB induced factor homeobox 2	0.203148548726497	0.0406378653609044	basal	NA
3362	ENSG00000118762	5311	protein-coding	PKD2	polycystin 2, transient receptor potential cation channel	-0.0249097590917949	0.00584577843109161	basal	NA
3363	ENSG00000118785	6696	protein-coding	SPP1	secreted phosphoprotein 1	-0.238760625193519	0.323227537639743	basal	NA
3364	ENSG00000118804	8987	protein-coding	STBD1	starch binding domain 1	-0.605644309659488	0.0974382934596296	basal	NA
3365	ENSG00000118816	10983	protein-coding	CCNI	cyclin I	-0.016536867303951	0.0331333122479436	basal	NA
3366	ENSG00000118849	5918	protein-coding	RARRES1	retinoic acid receptor responder 1	-0.0380018187666679	0.332121065258319	basal	NA
3367	ENSG00000118855	64747	protein-coding	MFSD1	major facilitator superfamily domain containing 1	0.25120160041808	0.0387867845257788	basal	NA
3368	ENSG00000118873	25782	protein-coding	RAB3GAP2	RAB3 GTPase activating non-catalytic protein subunit 2	-0.045758789905642	0.0277901852474626	basal	NA
3369	ENSG00000118894	196483	protein-coding	EEF2KMT	eukaryotic elongation factor 2 lysine methyltransferase	-0.0853810959223138	0.00725560097584863	basal	NA
3370	ENSG00000118898	5493	protein-coding	PPL	periplakin	-0.420861065755181	0.31426865921687	basal	NA
3371	ENSG00000118900	29855	protein-coding	UBN1	ubinuclein 1	0.0981630643670746	0.0325389138236073	basal	NA
3372	ENSG00000118922	11278	protein-coding	KLF12	KLF transcription factor 12	0.164162769365149	0.0657896927770089	basal	NA
3373	ENSG00000118939	7347	protein-coding	UCHL3	ubiquitin C-terminal hydrolase L3	-0.0330803753740422	0.0059611464841184	basal	NA
3374	ENSG00000118960	64342	protein-coding	HS1BP3	HCLS1 binding protein 3	0.0136546384918065	0.00956761834434565	basal	NA
3375	ENSG00000118961	60526	protein-coding	LDAH	lipid droplet associated hydrolase	0.0221201661060287	0.00565869254995393	basal	NA
3376	ENSG00000118965	57539	protein-coding	WDR35	WD repeat domain 35	0.167493154033508	0.0696893633667052	basal	NA
3377	ENSG00000118971	894	protein-coding	CCND2	cyclin D2	-0.013929228024152	0.00197321140256227	basal	NA
3378	ENSG00000118972	8074	protein-coding	FGF23	fibroblast growth factor 23	0.282015335951504	0.697040361735526	basal	NA
3379	ENSG00000118985	22936	protein-coding	ELL2	elongation factor for RNA polymerase II 2	0.170812812971269	0.527869943052742	basal	NA
3380	ENSG00000119004	57404	protein-coding	CYP20A1	cytochrome P450 family 20 subfamily A member 1	0.032495727717771	0.00896419452356297	basal	NA
3381	ENSG00000119013	4709	protein-coding	NDUFB3	NADH:ubiquinone oxidoreductase subunit B3	-0.0265859430219192	0.00985054639546785	basal	NA
3382	ENSG00000119041	9330	protein-coding	GTF3C3	general transcription factor IIIC subunit 3	0.0162961342742524	0.00239298189265539	basal	NA
3383	ENSG00000119042	23314	protein-coding	SATB2	SATB homeobox 2	0.000791775288769333	0.0552269202953711	basal	NA
3384	ENSG00000119048	7320	protein-coding	UBE2B	ubiquitin conjugating enzyme E2 B	0.0286444456618658	0.0160604122296624	basal	NA
3385	ENSG00000119138	687	protein-coding	KLF9	KLF transcription factor 9	-0.125476559061289	0.0137740332727254	basal	NA
3386	ENSG00000119139	9414	protein-coding	TJP2	tight junction protein 2	-0.252321817634445	0.107776990592256	basal	NA
3387	ENSG00000119185	9270	protein-coding	ITGB1BP1	integrin subunit beta 1 binding protein 1	-0.0776588671929258	0.0237189669791669	basal	NA
3388	ENSG00000119203	51692	protein-coding	CPSF3	cleavage and polyadenylation specific factor 3	-0.041516939435098	0.00903341089980125	basal	NA
3389	ENSG00000119227	80235	protein-coding	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z	-0.0197374416516805	0.0332974240072226	basal	NA
3390	ENSG00000119231	205564	protein-coding	SENP5	SUMO specific peptidase 5	0.129000765842909	0.0310322559897592	basal	NA
3391	ENSG00000119242	80212	protein-coding	CCDC92	coiled-coil domain containing 92	-0.349991718277366	0.078176323577926	basal	NA
3392	ENSG00000119280	84886	protein-coding	C1orf198	chromosome 1 open reading frame 198	0.241118467251963	0.315591482723093	basal	NA
3393	ENSG00000119285	55127	protein-coding	HEATR1	HEAT repeat containing 1	0.0276403544291284	0.0117445082180605	basal	NA
3394	ENSG00000119314	9991	protein-coding	PTBP3	polypyrimidine tract binding protein 3	0.269824648426463	0.126535070950395	basal	NA
3395	ENSG00000119318	5887	protein-coding	RAD23B	RAD23 homolog B, nucleotide excision repair protein	0.105873070229862	0.0344657026037778	basal	NA
3396	ENSG00000119321	23307	protein-coding	FKBP15	FKBP prolyl isomerase family member 15	0.0914570541724383	0.0220244919102217	basal	NA
3397	ENSG00000119326	8727	protein-coding	CTNNAL1	catenin alpha like 1	-0.0609883414978894	0.0199574398693906	basal	NA
3398	ENSG00000119328	54942	protein-coding	ABITRAM	actin binding transcription modulator	0.0412987981215236	0.0116113367290751	basal	NA
3399	ENSG00000119333	89891	protein-coding	DYNC2I2	dynein 2 intermediate chain 2	0.120559878393609	0.0304049183355137	basal	NA
3400	ENSG00000119335	6418	protein-coding	SET	SET nuclear proto-oncogene	0.193193166518702	0.0721314969020456	basal	NA
3401	ENSG00000119383	5524	protein-coding	PTPA	protein phosphatase 2 phosphatase activator	0.0207141528539284	0.0088778334713993	basal	NA
